SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
487,13488,7295,42395,345.6541,172.3787
488,13493,7295,42395,345.3396,172.3719
489,13501,7295,42395,345.3193,172.3654
490,13513,7295,42395,345.3000,172.3490
491,13522,7295,42395,345.2642,172.3486
492,13527,7295,42395,344.8585,172.3318
493,13543,7295,42395,344.8079,172.3212
494,13550,7295,42395,344.4007,172.3156
495,13582,7295,42395,344.3840,172.3020
496,13708,7295,42395,344.2800,172.2668
497,13818,7295,42395,343.7177,172.2658
498,13898,7295,42395,343.5458,172.1957
499,13943,7295,42395,342.5544,172.1550
500,13971,7295,42395,342.4820,172.1531
501,13983,7295,42395,342.0103,172.1496
502,13987,7295,42395,341.9867,172.1463
503,14032,7295,42395,341.9766,172.1298
504,14036,7295,42395,341.5745,172.1283
505,14039,7295,42395,341.5722,172.1272
506,14096,7295,42395,341.5689,172.1266
507,14155,7295,42395,341.5363,172.1148
508,14162,7295,42395,341.3732,172.1124
509,14222,7295,42395,340.0042,172.1119
510,14225,7295,42395,339.8378,172.1114
511,14288,7295,42395,339.7244,172.0969
512,14378,7295,42395,339.2890,172.0702
513,14407,7295,42395,339.0256,172.0548
514,14413,7295,42395,338.8868,172.0548
515,14480,7295,42395,338.8054,172.0543
516,14523,7295,42395,338.7897,172.0537
517,14551,7295,42395,338.7718,172.0533
518,14629,7295,42395,338.7491,172.0522
519,14671,7295,42395,338.6112,172.0515
520,14748,7295,42395,338.5800,172.0504
521,14783,7295,42395,338.5022,172.0429
522,14837,7295,42395,338.4159,172.0424
523,14889,7295,42395,338.3815,172.0310
524,14945,7295,42395,338.0913,172.0235
525,14994,7295,42395,337.6767,172.0229
526,15013,7295,42395,337.2051,172.0214
527,15053,7295,42395,337.1434,171.3843
528,15058,7295,42395,336.4392,171.3811
529,15062,7295,42395,336.4343,171.3809
530,15066,7295,42395,336.3860,171.3766
531,15098,7295,42395,336.3826,171.3727
532,15104,7295,42395,336.3207,171.3713
533,15184,7295,42395,336.3085,171.3535
534,15185,7295,42395,334.2735,171.3535
535,15186,7295,42395,334.2170,171.3533
536,15208,7295,42395,334.1602,171.3506
537,15226,7295,42395,333.9674,171.3466
538,15230,7295,42395,333.9623,171.3397
