SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
614,31608,7295,42395,361.3456,156.8757
615,31617,7295,42395,361.2982,156.8756
616,31639,7295,42395,361.0952,156.8746
617,31646,7295,42395,360.1602,156.8743
618,31652,7295,42395,360.0944,156.8742
619,31680,7295,42395,359.8821,156.8736
620,31688,7295,42395,359.6186,156.8735
621,31702,7295,42395,359.6168,156.8726
622,31741,7295,42395,359.5298,156.8726
623,31754,7295,42395,359.3204,156.8714
624,31788,7295,42395,359.1728,156.8694
625,31793,7295,42395,359.1300,156.8693
626,31802,7295,42395,359.0442,156.8691
627,31806,7295,42395,359.0286,156.8688
628,31857,7295,42395,358.8396,156.8644
629,31884,7295,42395,358.8341,156.8609
630,31921,7295,42395,358.7610,156.8540
631,31928,7295,42395,358.0947,156.8540
632,31945,7295,42395,356.8797,156.8519
633,31953,7295,42395,356.8204,156.8504
634,31965,7295,42395,355.3114,156.8496
635,31969,7295,42395,355.1966,156.8496
636,31992,7295,42395,355.1264,156.8463
637,32012,7295,42395,355.1228,156.8458
638,32115,7295,42395,354.7999,156.8445
639,32130,7295,42395,354.7965,156.8431
640,32138,7295,42395,354.7626,156.8423
641,32152,7295,42395,354.7602,156.8420
642,32158,7295,42395,354.5363,156.8420
643,32200,7295,42395,354.4994,156.8352
644,32216,7295,42395,354.4672,156.8347
645,32300,7295,42395,354.4636,156.8288
646,32309,7295,42395,353.6067,156.8245
647,32329,7295,42395,353.5193,156.8239
648,32341,7295,42395,353.5126,156.8225
649,32367,7295,42395,353.3777,156.8192
650,32377,7295,42395,353.3741,156.8178
651,32381,7295,42395,353.3108,156.8178
652,32414,7295,42395,353.2382,156.8160
653,32422,7295,42395,353.2206,156.8149
654,32427,7295,42395,353.1435,156.8141
655,32435,7295,42395,346.9646,156.8139
656,32440,7295,42395,346.9364,156.8139
657,32445,7295,42395,346.9348,156.8139
